legal_entity,physical_entity,fk_client_id
False,True,8316
False,True,8317
True,False,8318
True,False,8319
False,True,8320
True,False,8321
True,False,8322
False,True,8323
False,True,8324
True,False,8325
True,False,8326
True,False,8327
True,False,8328
True,False,8329
False,True,8330
False,True,8331
True,False,8332
False,True,8333
True,False,8334
False,True,8335
True,False,8336
False,True,8337
False,True,8338
True,False,8339
True,False,8340
False,True,8341
False,True,8342
True,False,8343
False,True,8344
True,False,8345
True,False,8346
False,True,8347
False,True,8348
True,False,8349
True,False,8350
False,True,8351
False,True,8352
False,True,8353
False,True,8354
False,True,8355
True,False,8356
False,True,8357
False,True,8358
True,False,8359
False,True,8360
False,True,8361
True,False,8362
True,False,8363
False,True,8364
False,True,8365
True,False,8366
False,True,8367
True,False,8368
True,False,8369
True,False,8370
True,False,8371
True,False,8372
True,False,8373
True,False,8374
False,True,8375
True,False,8376
False,True,8377
False,True,8378
False,True,8379
True,False,8380
True,False,8381
False,True,8382
True,False,8383
True,False,8384
True,False,8385
False,True,8386
False,True,8387
False,True,8388
True,False,8389
True,False,8390
False,True,8391
True,False,8392
False,True,8393
False,True,8394
False,True,8395
False,True,8396
True,False,8397
False,True,8398
True,False,8399
True,False,8400
False,True,8401
True,False,8402
False,True,8403
True,False,8404
False,True,8405
True,False,8406
True,False,8407
False,True,8408
False,True,8409
True,False,8410
True,False,8411
False,True,8412
True,False,8413
True,False,8414
True,False,8415
True,False,8416
False,True,8417
False,True,8418
True,False,8419
False,True,8420
False,True,8421
True,False,8422
True,False,8423
False,True,8424
True,False,8425
False,True,8426
False,True,8427
True,False,8428
True,False,8429
False,True,8430
False,True,8431
True,False,8432
False,True,8433
False,True,8434
False,True,8435
True,False,8436
True,False,8437
True,False,8438
False,True,8439
False,True,8440
False,True,8441
True,False,8442
True,False,8443
False,True,8444
False,True,8445
False,True,8446
False,True,8447
False,True,8448
True,False,8449
False,True,8450
False,True,8451
False,True,8452
False,True,8453
False,True,8454
False,True,8455
False,True,8456
False,True,8457
False,True,8458
False,True,8459
False,True,8460
False,True,8461
False,True,8462
False,True,8463
False,True,8464
False,True,8465
True,False,8466
True,False,8467
False,True,8468
False,True,8469
False,True,8470
True,False,8471
False,True,8472
True,False,8473
True,False,8474
True,False,8475
False,True,8476
True,False,8477
True,False,8478
False,True,8479
True,False,8480
True,False,8481
False,True,8482
False,True,8483
False,True,8484
True,False,8485
False,True,8486
False,True,8487
True,False,8488
False,True,8489
True,False,8490
False,True,8491
True,False,8492
False,True,8493
True,False,8494
True,False,8495
False,True,8496
True,False,8497
False,True,8498
False,True,8499
False,True,8500
False,True,8501
True,False,8502
True,False,8503
False,True,8504
True,False,8505
True,False,8506
False,True,8507
True,False,8508
False,True,8509
True,False,8510
True,False,8511
True,False,8512
True,False,8513
False,True,8514
True,False,8515
True,False,8516
True,False,8517
False,True,8518
False,True,8519
False,True,8520
False,True,8521
False,True,8522
True,False,8523
True,False,8524
True,False,8525
True,False,8526
False,True,8527
False,True,8528
True,False,8529
True,False,8530
False,True,8531
False,True,8532
True,False,8533
True,False,8534
True,False,8535
True,False,8536
True,False,8537
True,False,8538
False,True,8539
False,True,8540
False,True,8541
True,False,8542
True,False,8543
False,True,8544
True,False,8545
False,True,8546
False,True,8547
True,False,8548
True,False,8549
True,False,8550
False,True,8551
False,True,8552
False,True,8553
True,False,8554
True,False,8555
False,True,8556
True,False,8557
True,False,8558
False,True,8559
False,True,8560
True,False,8561
True,False,8562
False,True,8563
True,False,8564
False,True,8565
False,True,8566
False,True,8567
True,False,8568
False,True,8569
False,True,8570
True,False,8571
False,True,8572
True,False,8573
True,False,8574
True,False,8575
False,True,8576
False,True,8577
False,True,8578
False,True,8579
True,False,8580
True,False,8581
False,True,8582
False,True,8583
False,True,8584
False,True,8585
True,False,8586
True,False,8587
False,True,8588
True,False,8589
True,False,8590
False,True,8591
False,True,8592
False,True,8593
True,False,8594
False,True,8595
True,False,8596
True,False,8597
True,False,8598
True,False,8599
True,False,8600
True,False,8601
False,True,8602
False,True,8603
True,False,8604
True,False,8605
False,True,8606
True,False,8607
False,True,8608
True,False,8609
True,False,8610
False,True,8611
False,True,8612
True,False,8613
False,True,8614
False,True,8615
True,False,8616
False,True,8617
True,False,8618
False,True,8619
True,False,8620
False,True,8621
False,True,8622
False,True,8623
True,False,8624
True,False,8625
True,False,8626
False,True,8627
True,False,8628
True,False,8629
True,False,8630
False,True,8631
True,False,8632
False,True,8633
True,False,8634
False,True,8635
False,True,8636
False,True,8637
True,False,8638
False,True,8639
False,True,8640
True,False,8641
False,True,8642
False,True,8643
True,False,8644
True,False,8645
True,False,8646
False,True,8647
True,False,8648
True,False,8649
True,False,8650
True,False,8651
False,True,8652
False,True,8653
False,True,8654
True,False,8655
True,False,8656
True,False,8657
True,False,8658
False,True,8659
True,False,8660
True,False,8661
True,False,8662
False,True,8663
False,True,8664
False,True,8665
False,True,8666
True,False,8667
False,True,8668
False,True,8669
True,False,8670
True,False,8671
True,False,8672
False,True,8673
True,False,8674
False,True,8675
True,False,8676
False,True,8677
False,True,8678
False,True,8679
True,False,8680
True,False,8681
False,True,8682
True,False,8683
True,False,8684
False,True,8685
True,False,8686
True,False,8687
False,True,8688
False,True,8689
True,False,8690
False,True,8691
False,True,8692
False,True,8693
True,False,8694
False,True,8695
True,False,8696
True,False,8697
False,True,8698
True,False,8699
False,True,8700
False,True,8701
False,True,8702
False,True,8703
True,False,8704
True,False,8705
True,False,8706
False,True,8707
False,True,8708
True,False,8709
False,True,8710
True,False,8711
False,True,8712
False,True,8713
False,True,8714
True,False,8715
False,True,8716
False,True,8717
False,True,8718
False,True,8719
True,False,8720
True,False,8721
True,False,8722
True,False,8723
False,True,8724
True,False,8725
True,False,8726
True,False,8727
True,False,8728
True,False,8729
True,False,8730
False,True,8731
False,True,8732
False,True,8733
False,True,8734
True,False,8735
True,False,8736
False,True,8737
True,False,8738
True,False,8739
True,False,8740
True,False,8741
False,True,8742
False,True,8743
False,True,8744
False,True,8745
False,True,8746
False,True,8747
False,True,8748
False,True,8749
False,True,8750
False,True,8751
False,True,8752
True,False,8753
False,True,8754
False,True,8755
True,False,8756
False,True,8757
False,True,8758
True,False,8759
True,False,8760
False,True,8761
False,True,8762
True,False,8763
True,False,8764
True,False,8765
True,False,8766
True,False,8767
False,True,8768
True,False,8769
True,False,8770
True,False,8771
False,True,8772
False,True,8773
False,True,8774
False,True,8775
True,False,8776
True,False,8777
False,True,8778
False,True,8779
True,False,8780
False,True,8781
False,True,8782
False,True,8783
True,False,8784
True,False,8785
True,False,8786
False,True,8787
True,False,8788
True,False,8789
False,True,8790
False,True,8791
False,True,8792
True,False,8793
False,True,8794
True,False,8795
True,False,8796
False,True,8797
False,True,8798
True,False,8799
True,False,8800
False,True,8801
True,False,8802
True,False,8803
True,False,8804
False,True,8805
True,False,8806
True,False,8807
True,False,8808
True,False,8809
False,True,8810
True,False,8811
True,False,8812
True,False,8813
False,True,8814
False,True,8815
False,True,8816
True,False,8817
False,True,8818
False,True,8819
False,True,8820
False,True,8821
True,False,8822
True,False,8823
False,True,8824
True,False,8825
False,True,8826
False,True,8827
False,True,8828
True,False,8829
False,True,8830
True,False,8831
True,False,8832
True,False,8833
False,True,8834
True,False,8835
True,False,8836
True,False,8837
True,False,8838
True,False,8839
False,True,8840
True,False,8841
True,False,8842
True,False,8843
True,False,8844
True,False,8845
False,True,8846
False,True,8847
True,False,8848
True,False,8849
True,False,8850
False,True,8851
False,True,8852
True,False,8853
True,False,8854
True,False,8855
False,True,8856
False,True,8857
False,True,8858
True,False,8859
True,False,8860
False,True,8861
False,True,8862
True,False,8863
True,False,8864
False,True,8865
True,False,8866
False,True,8867
True,False,8868
True,False,8869
True,False,8870
False,True,8871
True,False,8872
False,True,8873
False,True,8874
False,True,8875
False,True,8876
True,False,8877
True,False,8878
True,False,8879
False,True,8880
False,True,8881
False,True,8882
True,False,8883
True,False,8884
False,True,8885
True,False,8886
True,False,8887
True,False,8888
False,True,8889
True,False,8890
True,False,8891
False,True,8892
True,False,8893
True,False,8894
False,True,8895
True,False,8896
False,True,8897
True,False,8898
True,False,8899
False,True,8900
True,False,8901
True,False,8902
True,False,8903
False,True,8904
False,True,8905
False,True,8906
False,True,8907
True,False,8908
True,False,8909
True,False,8910
False,True,8911
True,False,8912
True,False,8913
False,True,8914
False,True,8915
True,False,8916
False,True,8917
True,False,8918
False,True,8919
True,False,8920
False,True,8921
False,True,8922
True,False,8923
True,False,8924
False,True,8925
False,True,8926
True,False,8927
False,True,8928
True,False,8929
True,False,8930
False,True,8931
False,True,8932
False,True,8933
True,False,8934
False,True,8935
True,False,8936
True,False,8937
True,False,8938
True,False,8939
False,True,8940
True,False,8941
False,True,8942
False,True,8943
False,True,8944
True,False,8945
False,True,8946
True,False,8947
False,True,8948
False,True,8949
True,False,8950
False,True,8951
True,False,8952
True,False,8953
False,True,8954
True,False,8955
True,False,8956
True,False,8957
False,True,8958
True,False,8959
False,True,8960
False,True,8961
False,True,8962
True,False,8963
False,True,8964
True,False,8965
True,False,8966
False,True,8967
True,False,8968
True,False,8969
False,True,8970
True,False,8971
False,True,8972
False,True,8973
False,True,8974
False,True,8975
False,True,8976
True,False,8977
False,True,8978
False,True,8979
False,True,8980
False,True,8981
False,True,8982
False,True,8983
False,True,8984
False,True,8985
False,True,8986
True,False,8987
False,True,8988
True,False,8989
False,True,8990
True,False,8991
False,True,8992
False,True,8993
True,False,8994
True,False,8995
False,True,8996
False,True,8997
True,False,8998
False,True,8999
False,True,9000
True,False,9001
False,True,9002
True,False,9003
True,False,9004
False,True,9005
False,True,9006
True,False,9007
True,False,9008
False,True,9009
False,True,9010
True,False,9011
False,True,9012
False,True,9013
False,True,9014
True,False,9015
True,False,9016
False,True,9017
True,False,9018
False,True,9019
True,False,9020
False,True,9021
True,False,9022
False,True,9023
True,False,9024
True,False,9025
True,False,9026
True,False,9027
False,True,9028
False,True,9029
False,True,9030
False,True,9031
False,True,9032
False,True,9033
True,False,9034
True,False,9035
False,True,9036
False,True,9037
False,True,9038
False,True,9039
True,False,9040
True,False,9041
False,True,9042
True,False,9043
False,True,9044
False,True,9045
True,False,9046
False,True,9047
False,True,9048
True,False,9049
False,True,9050
True,False,9051
False,True,9052
True,False,9053
False,True,9054
True,False,9055
False,True,9056
False,True,9057
False,True,9058
True,False,9059
False,True,9060
False,True,9061
False,True,9062
False,True,9063
True,False,9064
True,False,9065
False,True,9066
True,False,9067
False,True,9068
False,True,9069
False,True,9070
True,False,9071
False,True,9072
True,False,9073
True,False,9074
True,False,9075
True,False,9076
False,True,9077
True,False,9078
False,True,9079
True,False,9080
True,False,9081
False,True,9082
False,True,9083
False,True,9084
True,False,9085
True,False,9086
True,False,9087
True,False,9088
True,False,9089
True,False,9090
False,True,9091
False,True,9092
True,False,9093
False,True,9094
True,False,9095
False,True,9096
False,True,9097
False,True,9098
True,False,9099
True,False,9100
False,True,9101
True,False,9102
False,True,9103
True,False,9104
False,True,9105
False,True,9106
False,True,9107
False,True,9108
False,True,9109
False,True,9110
False,True,9111
False,True,9112
False,True,9113
False,True,9114
False,True,9115
False,True,9116
False,True,9117
True,False,9118
False,True,9119
False,True,9120
True,False,9121
True,False,9122
True,False,9123
True,False,9124
False,True,9125
False,True,9126
False,True,9127
False,True,9128
True,False,9129
True,False,9130
True,False,9131
True,False,9132
True,False,9133
True,False,9134
False,True,9135
True,False,9136
True,False,9137
True,False,9138
True,False,9139
True,False,9140
True,False,9141
False,True,9142
True,False,9143
True,False,9144
False,True,9145
True,False,9146
True,False,9147
False,True,9148
True,False,9149
False,True,9150
True,False,9151
True,False,9152
True,False,9153
True,False,9154
False,True,9155
False,True,9156
False,True,9157
False,True,9158
False,True,9159
False,True,9160
True,False,9161
False,True,9162
False,True,9163
True,False,9164
True,False,9165
False,True,9166
False,True,9167
True,False,9168
True,False,9169
False,True,9170
True,False,9171
True,False,9172
True,False,9173
False,True,9174
False,True,9175
False,True,9176
False,True,9177
True,False,9178
True,False,9179
False,True,9180
True,False,9181
False,True,9182
False,True,9183
True,False,9184
True,False,9185
False,True,9186
True,False,9187
True,False,9188
False,True,9189
True,False,9190
True,False,9191
True,False,9192
False,True,9193
False,True,9194
False,True,9195
True,False,9196
False,True,9197
False,True,9198
True,False,9199
True,False,9200
True,False,9201
False,True,9202
True,False,9203
True,False,9204
True,False,9205
True,False,9206
False,True,9207
True,False,9208
True,False,9209
True,False,9210
False,True,9211
False,True,9212
True,False,9213
False,True,9214
True,False,9215
True,False,9216
True,False,9217
False,True,9218
True,False,9219
False,True,9220
False,True,9221
False,True,9222
False,True,9223
False,True,9224
False,True,9225
False,True,9226
False,True,9227
False,True,9228
True,False,9229
True,False,9230
False,True,9231
True,False,9232
False,True,9233
True,False,9234
False,True,9235
True,False,9236
True,False,9237
True,False,9238
True,False,9239
True,False,9240
False,True,9241
False,True,9242
False,True,9243
False,True,9244
False,True,9245
True,False,9246
True,False,9247
True,False,9248
True,False,9249
False,True,9250
False,True,9251
True,False,9252
True,False,9253
False,True,9254
False,True,9255
False,True,9256
False,True,9257
True,False,9258
False,True,9259
True,False,9260
False,True,9261
True,False,9262
False,True,9263
False,True,9264
True,False,9265
True,False,9266
True,False,9267
True,False,9268
False,True,9269
False,True,9270
False,True,9271
True,False,9272
False,True,9273
False,True,9274
True,False,9275
True,False,9276
False,True,9277
False,True,9278
True,False,9279
False,True,9280
True,False,9281
True,False,9282
True,False,9283
True,False,9284
True,False,9285
True,False,9286
False,True,9287
True,False,9288
False,True,9289
False,True,9290
False,True,9291
False,True,9292
False,True,9293
False,True,9294
False,True,9295
False,True,9296
True,False,9297
False,True,9298
True,False,9299
True,False,9300
False,True,9301
True,False,9302
True,False,9303
False,True,9304
False,True,9305
True,False,9306
True,False,9307
False,True,9308
False,True,9309
True,False,9310
False,True,9311
True,False,9312
True,False,9313
False,True,9314
True,False,9315
True,False,9316
True,False,9317
True,False,9318
False,True,9319
False,True,9320
False,True,9321
True,False,9322
True,False,9323
True,False,9324
False,True,9325
False,True,9326
False,True,9327
True,False,9328
True,False,9329
True,False,9330
True,False,9331
True,False,9332
False,True,9333
True,False,9334
False,True,9335
True,False,9336
False,True,9337
False,True,9338
False,True,9339
True,False,9340
False,True,9341
False,True,9342
True,False,9343
False,True,9344
True,False,9345
False,True,9346
True,False,9347
False,True,9348
False,True,9349
True,False,9350
True,False,9351
False,True,9352
False,True,9353
False,True,9354
False,True,9355
False,True,9356
False,True,9357
False,True,9358
True,False,9359
True,False,9360
True,False,9361
False,True,9362
True,False,9363
True,False,9364
True,False,9365
False,True,9366
False,True,9367
False,True,9368
True,False,9369
True,False,9370
True,False,9371
False,True,9372
False,True,9373
False,True,9374
True,False,9375
True,False,9376
False,True,9377
False,True,9378
True,False,9379
False,True,9380
True,False,9381
True,False,9382
False,True,9383
False,True,9384
True,False,9385
False,True,9386
True,False,9387
False,True,9388
False,True,9389
False,True,9390
True,False,9391
True,False,9392
True,False,9393
False,True,9394
False,True,9395
True,False,9396
False,True,9397
False,True,9398
True,False,9399
False,True,9400
False,True,9401
False,True,9402
True,False,9403
True,False,9404
False,True,9405
True,False,9406
True,False,9407
True,False,9408
False,True,9409
False,True,9410
True,False,9411
False,True,9412
True,False,9413
True,False,9414
True,False,9415
False,True,9416
True,False,9417
False,True,9418
True,False,9419
False,True,9420
False,True,9421
True,False,9422
False,True,9423
True,False,9424
False,True,9425
False,True,9426
True,False,9427
True,False,9428
False,True,9429
False,True,9430
False,True,9431
True,False,9432
True,False,9433
True,False,9434
True,False,9435
False,True,9436
False,True,9437
False,True,9438
False,True,9439
False,True,9440
True,False,9441
True,False,9442
False,True,9443
True,False,9444
True,False,9445
True,False,9446
True,False,9447
True,False,9448
False,True,9449
False,True,9450
True,False,9451
False,True,9452
True,False,9453
True,False,9454
False,True,9455
False,True,9456
True,False,9457
False,True,9458
False,True,9459
False,True,9460
False,True,9461
False,True,9462
False,True,9463
True,False,9464
False,True,9465
False,True,9466
False,True,9467
False,True,9468
True,False,9469
True,False,9470
False,True,9471
False,True,9472
False,True,9473
False,True,9474
False,True,9475
False,True,9476
True,False,9477
False,True,9478
False,True,9479
True,False,9480
False,True,9481
True,False,9482
False,True,9483
False,True,9484
True,False,9485
True,False,9486
True,False,9487
True,False,9488
False,True,9489
True,False,9490
False,True,9491
True,False,9492
True,False,9493
True,False,9494
True,False,9495
True,False,9496
True,False,9497
False,True,9498
False,True,9499
True,False,9500
True,False,9501
True,False,9502
False,True,9503
True,False,9504
True,False,9505
False,True,9506
False,True,9507
False,True,9508
False,True,9509
False,True,9510
True,False,9511
True,False,9512
False,True,9513
False,True,9514
True,False,9515
False,True,9516
True,False,9517
True,False,9518
False,True,9519
True,False,9520
False,True,9521
True,False,9522
True,False,9523
True,False,9524
True,False,9525
True,False,9526
False,True,9527
True,False,9528
True,False,9529
False,True,9530
False,True,9531
False,True,9532
False,True,9533
False,True,9534
False,True,9535
True,False,9536
True,False,9537
True,False,9538
False,True,9539
True,False,9540
False,True,9541
True,False,9542
True,False,9543
False,True,9544
False,True,9545
True,False,9546
True,False,9547
True,False,9548
False,True,9549
True,False,9550
False,True,9551
True,False,9552
True,False,9553
True,False,9554
False,True,9555
True,False,9556
False,True,9557
True,False,9558
True,False,9559
True,False,9560
False,True,9561
True,False,9562
True,False,9563
True,False,9564
False,True,9565
True,False,9566
False,True,9567
False,True,9568
True,False,9569
True,False,9570
False,True,9571
True,False,9572
False,True,9573
False,True,9574
False,True,9575
False,True,9576
True,False,9577
True,False,9578
False,True,9579
False,True,9580
True,False,9581
True,False,9582
True,False,9583
True,False,9584
False,True,9585
False,True,9586
True,False,9587
True,False,9588
True,False,9589
True,False,9590
False,True,9591
False,True,9592
False,True,9593
False,True,9594
False,True,9595
False,True,9596
True,False,9597
False,True,9598
False,True,9599
True,False,9600
True,False,9601
True,False,9602
False,True,9603
True,False,9604
True,False,9605
True,False,9606
True,False,9607
True,False,9608
False,True,9609
False,True,9610
True,False,9611
True,False,9612
True,False,9613
False,True,9614
True,False,9615
False,True,9616
True,False,9617
True,False,9618
False,True,9619
True,False,9620
False,True,9621
False,True,9622
False,True,9623
False,True,9624
False,True,9625
True,False,9626
True,False,9627
True,False,9628
True,False,9629
True,False,9630
True,False,9631
False,True,9632
False,True,9633
True,False,9634
True,False,9635
False,True,9636
False,True,9637
False,True,9638
True,False,9639
True,False,9640
False,True,9641
False,True,9642
False,True,9643
True,False,9644
False,True,9645
True,False,9646
False,True,9647
False,True,9648
False,True,9649
True,False,9650
True,False,9651
True,False,9652
True,False,9653
True,False,9654
False,True,9655
False,True,9656
False,True,9657
False,True,9658
False,True,9659
True,False,9660
True,False,9661
True,False,9662
False,True,9663
True,False,9664
True,False,9665
True,False,9666
False,True,9667
False,True,9668
True,False,9669
True,False,9670
True,False,9671
False,True,9672
False,True,9673
False,True,9674
False,True,9675
True,False,9676
False,True,9677
False,True,9678
False,True,9679
False,True,9680
False,True,9681
True,False,9682
False,True,9683
False,True,9684
True,False,9685
False,True,9686
True,False,9687
False,True,9688
True,False,9689
False,True,9690
False,True,9691
True,False,9692
True,False,9693
False,True,9694
True,False,9695
False,True,9696
False,True,9697
True,False,9698
False,True,9699
True,False,9700
False,True,9701
True,False,9702
True,False,9703
False,True,9704
False,True,9705
True,False,9706
False,True,9707
True,False,9708
False,True,9709
False,True,9710
False,True,9711
False,True,9712
True,False,9713
False,True,9714
True,False,9715
True,False,9716
True,False,9717
False,True,9718
True,False,9719
False,True,9720
True,False,9721
False,True,9722
False,True,9723
True,False,9724
False,True,9725
True,False,9726
True,False,9727
False,True,9728
True,False,9729
False,True,9730
False,True,9731
True,False,9732
True,False,9733
True,False,9734
True,False,9735
True,False,9736
True,False,9737
True,False,9738
True,False,9739
True,False,9740
False,True,9741
True,False,9742
False,True,9743
True,False,9744
True,False,9745
False,True,9746
False,True,9747
True,False,9748
True,False,9749
False,True,9750
True,False,9751
True,False,9752
False,True,9753
False,True,9754
False,True,9755
True,False,9756
False,True,9757
False,True,9758
True,False,9759
False,True,9760
False,True,9761
False,True,9762
True,False,9763
True,False,9764
True,False,9765
True,False,9766
False,True,9767
True,False,9768
False,True,9769
True,False,9770
False,True,9771
False,True,9772
True,False,9773
True,False,9774
True,False,9775
False,True,9776
False,True,9777
False,True,9778
False,True,9779
True,False,9780
False,True,9781
False,True,9782
True,False,9783
False,True,9784
False,True,9785
True,False,9786
True,False,9787
False,True,9788
True,False,9789
True,False,9790
False,True,9791
False,True,9792
False,True,9793
False,True,9794
False,True,9795
True,False,9796
True,False,9797
False,True,9798
True,False,9799
False,True,9800
True,False,9801
False,True,9802
True,False,9803
True,False,9804
True,False,9805
False,True,9806
False,True,9807
True,False,9808
True,False,9809
False,True,9810
False,True,9811
False,True,9812
False,True,9813
False,True,9814
True,False,9815
False,True,9816
True,False,9817
True,False,9818
False,True,9819
True,False,9820
False,True,9821
True,False,9822
False,True,9823
False,True,9824
False,True,9825
True,False,9826
True,False,9827
True,False,9828
True,False,9829
False,True,9830
False,True,9831
True,False,9832
True,False,9833
False,True,9834
True,False,9835
True,False,9836
True,False,9837
False,True,9838
False,True,9839
True,False,9840
True,False,9841
False,True,9842
True,False,9843
False,True,9844
True,False,9845
True,False,9846
False,True,9847
True,False,9848
True,False,9849
True,False,9850
True,False,9851
False,True,9852
True,False,9853
False,True,9854
True,False,9855
True,False,9856
False,True,9857
True,False,9858
False,True,9859
False,True,9860
True,False,9861
True,False,9862
True,False,9863
False,True,9864
False,True,9865
False,True,9866
True,False,9867
True,False,9868
False,True,9869
True,False,9870
True,False,9871
True,False,9872
True,False,9873
False,True,9874
False,True,9875
True,False,9876
True,False,9877
False,True,9878
True,False,9879
False,True,9880
False,True,9881
True,False,9882
False,True,9883
False,True,9884
False,True,9885
False,True,9886
True,False,9887
False,True,9888
False,True,9889
False,True,9890
False,True,9891
True,False,9892
False,True,9893
False,True,9894
True,False,9895
True,False,9896
True,False,9897
False,True,9898
True,False,9899
False,True,9900
False,True,9901
False,True,9902
False,True,9903
True,False,9904
False,True,9905
False,True,9906
True,False,9907
False,True,9908
False,True,9909
True,False,9910
True,False,9911
True,False,9912
True,False,9913
True,False,9914
False,True,9915
True,False,9916
True,False,9917
True,False,9918
False,True,9919
False,True,9920
False,True,9921
False,True,9922
False,True,9923
False,True,9924
False,True,9925
True,False,9926
True,False,9927
False,True,9928
False,True,9929
True,False,9930
True,False,9931
True,False,9932
False,True,9933
False,True,9934
False,True,9935
False,True,9936
False,True,9937
False,True,9938
True,False,9939
True,False,9940
True,False,9941
True,False,9942
False,True,9943
True,False,9944
False,True,9945
True,False,9946
True,False,9947
False,True,9948
True,False,9949
True,False,9950
True,False,9951
True,False,9952
True,False,9953
True,False,9954
False,True,9955
True,False,9956
False,True,9957
False,True,9958
False,True,9959
False,True,9960
False,True,9961
True,False,9962
False,True,9963
True,False,9964
True,False,9965
False,True,9966
True,False,9967
True,False,9968
False,True,9969
True,False,9970
False,True,9971
False,True,9972
False,True,9973
True,False,9974
True,False,9975
False,True,9976
False,True,9977
False,True,9978
False,True,9979
False,True,9980
False,True,9981
True,False,9982
True,False,9983
False,True,9984
False,True,9985
False,True,9986
False,True,9987
False,True,9988
True,False,9989
True,False,9990
False,True,9991
False,True,9992
False,True,9993
True,False,9994
False,True,9995
False,True,9996
True,False,9997
True,False,9998
False,True,9999
True,False,10000
True,False,10001
False,True,10002
True,False,10003
True,False,10004
True,False,10005
False,True,10006
True,False,10007
True,False,10008
True,False,10009
True,False,10010
False,True,10011
True,False,10012
True,False,10013
True,False,10014
True,False,10015
False,True,10016
True,False,10017
True,False,10018
True,False,10019
False,True,10020
True,False,10021
True,False,10022
False,True,10023
True,False,10024
True,False,10025
False,True,10026
True,False,10027
False,True,10028
True,False,10029
False,True,10030
True,False,10031
True,False,10032
False,True,10033
True,False,10034
False,True,10035
False,True,10036
False,True,10037
True,False,10038
False,True,10039
True,False,10040
False,True,10041
False,True,10042
True,False,10043
True,False,10044
False,True,10045
False,True,10046
False,True,10047
True,False,10048
False,True,10049
True,False,10050
True,False,10051
True,False,10052
True,False,10053
True,False,10054
True,False,10055
False,True,10056
True,False,10057
False,True,10058
False,True,10059
True,False,10060
True,False,10061
True,False,10062
False,True,10063
False,True,10064
False,True,10065
True,False,10066
True,False,10067
True,False,10068
False,True,10069
True,False,10070
True,False,10071
False,True,10072
False,True,10073
False,True,10074
True,False,10075
False,True,10076
False,True,10077
True,False,10078
True,False,10079
False,True,10080
False,True,10081
True,False,10082
True,False,10083
True,False,10084
False,True,10085
False,True,10086
False,True,10087
True,False,10088
True,False,10089
False,True,10090
True,False,10091
False,True,10092
True,False,10093
False,True,10094
True,False,10095
False,True,10096
False,True,10097
False,True,10098
False,True,10099
True,False,10100
False,True,10101
False,True,10102
True,False,10103
False,True,10104
False,True,10105
False,True,10106
False,True,10107
False,True,10108
False,True,10109
True,False,10110
False,True,10111
False,True,10112
False,True,10113
False,True,10114
False,True,10115
False,True,10116
False,True,10117
False,True,10118
False,True,10119
False,True,10120
False,True,10121
False,True,10122
False,True,10123
False,True,10124
False,True,10125
True,False,10126
True,False,10127
True,False,10128
True,False,10129
False,True,10130
True,False,10131
True,False,10132
False,True,10133
True,False,10134
False,True,10135
False,True,10136
False,True,10137
False,True,10138
False,True,10139
True,False,10140
False,True,10141
False,True,10142
False,True,10143
False,True,10144
True,False,10145
False,True,10146
False,True,10147
False,True,10148
False,True,10149
True,False,10150
False,True,10151
False,True,10152
True,False,10153
False,True,10154
True,False,10155
False,True,10156
True,False,10157
True,False,10158
True,False,10159
True,False,10160
False,True,10161
False,True,10162
False,True,10163
False,True,10164
True,False,10165
False,True,10166
True,False,10167
True,False,10168
True,False,10169
False,True,10170
False,True,10171
True,False,10172
True,False,10173
False,True,10174
True,False,10175
False,True,10176
True,False,10177
False,True,10178
True,False,10179
True,False,10180
False,True,10181
False,True,10182
True,False,10183
False,True,10184
False,True,10185
False,True,10186
False,True,10187
True,False,10188
False,True,10189
False,True,10190
True,False,10191
False,True,10192
False,True,10193
False,True,10194
True,False,10195
True,False,10196
False,True,10197
False,True,10198
False,True,10199
False,True,10200
True,False,10201
False,True,10202
True,False,10203
False,True,10204
True,False,10205
False,True,10206
False,True,10207
True,False,10208
False,True,10209
False,True,10210
False,True,10211
True,False,10212
False,True,10213
True,False,10214
True,False,10215
False,True,10216
True,False,10217
True,False,10218
False,True,10219
False,True,10220
True,False,10221
False,True,10222
True,False,10223
True,False,10224
False,True,10225
False,True,10226
True,False,10227
False,True,10228
False,True,10229
False,True,10230
False,True,10231
True,False,10232
False,True,10233
True,False,10234
True,False,10235
False,True,10236
False,True,10237
True,False,10238
True,False,10239
False,True,10240
True,False,10241
True,False,10242
False,True,10243
False,True,10244
True,False,10245
True,False,10246
True,False,10247
False,True,10248
True,False,10249
False,True,10250
True,False,10251
True,False,10252
False,True,10253
True,False,10254
False,True,10255
True,False,10256
False,True,10257
False,True,10258
False,True,10259
True,False,10260
True,False,10261
True,False,10262
True,False,10263
True,False,10264
False,True,10265
True,False,10266
True,False,10267
False,True,10268
True,False,10269
True,False,10270
True,False,10271
False,True,10272
False,True,10273
True,False,10274
True,False,10275
False,True,10276
True,False,10277
True,False,10278
True,False,10279
False,True,10280
True,False,10281
False,True,10282
False,True,10283
True,False,10284
True,False,10285
False,True,10286
True,False,10287
False,True,10288
False,True,10289
False,True,10290
True,False,10291
True,False,10292
False,True,10293
False,True,10294
False,True,10295
True,False,10296
True,False,10297
True,False,10298
True,False,10299
False,True,10300
False,True,10301
True,False,10302
True,False,10303
False,True,10304
True,False,10305
True,False,10306
False,True,10307
False,True,10308
False,True,10309
True,False,10310
True,False,10311
True,False,10312
