domain_registration,profiler,mail_server,fk_deal_id
True,False,True,8971
True,True,False,8972
False,True,False,8973
True,False,False,8974
False,True,True,8975
True,True,False,8976
False,True,True,8977
True,False,False,8978
True,False,True,8979
True,True,False,8980
True,False,True,8981
True,True,False,8982
True,True,False,8983
False,True,False,8984
False,False,True,8985
False,False,False,8986
False,False,True,8987
True,False,True,8988
False,True,False,8989
True,False,True,8990
True,True,True,8991
False,False,True,8992
False,True,True,8993
True,False,True,8994
False,True,False,8995
True,False,False,8996
True,True,False,8997
True,False,True,8998
False,True,True,8999
False,True,True,9000
False,True,False,9001
False,False,True,9002
True,False,False,9003
True,True,True,9004
True,True,False,9005
False,True,False,9006
False,False,True,9007
False,False,True,9008
True,True,False,9009
True,True,True,9010
True,False,False,9011
True,True,False,9012
False,False,True,9013
True,True,False,9014
False,True,True,9015
False,False,True,9016
True,True,True,9017
False,True,False,9018
False,True,True,9019
False,False,True,9020
False,False,False,9021
True,True,True,9022
False,True,True,9023
True,True,False,9024
False,True,True,9025
True,False,False,9026
True,True,True,9027
False,False,False,9028
False,False,False,9029
True,True,True,9030
True,True,False,9031
False,False,False,9032
True,True,True,9033
False,False,False,9034
False,False,True,9035
True,True,True,9036
True,True,False,9037
False,True,True,9038
False,False,True,9039
False,True,False,9040
True,False,True,9041
False,True,True,9042
False,False,True,9043
False,True,True,9044
True,False,True,9045
False,True,False,9046
True,False,False,9047
True,False,False,9048
False,False,True,9049
False,True,False,9050
True,False,False,9051
False,False,True,9052
True,True,False,9053
True,False,True,9054
False,False,True,9055
True,True,False,9056
False,True,False,9057
True,False,False,9058
True,True,True,9059
True,True,True,9060
False,False,True,9061
False,False,False,9062
True,True,True,9063
True,True,False,9064
False,True,True,9065
True,False,False,9066
True,True,False,9067
True,False,True,9068
False,True,True,9069
True,False,True,9070
True,True,False,9071
False,True,False,9072
True,False,False,9073
False,False,False,9074
True,True,True,9075
True,True,False,9076
False,False,True,9077
True,False,False,9078
True,True,False,9079
False,True,False,9080
True,True,True,9081
True,True,True,9082
False,False,False,9083
True,False,True,9084
False,True,False,9085
False,False,True,9086
True,False,True,9087
True,True,False,9088
False,False,True,9089
False,True,True,9090
False,False,False,9091
True,True,False,9092
True,False,True,9093
False,True,True,9094
False,False,False,9095
False,False,True,9096
False,False,False,9097
True,True,True,9098
False,True,False,9099
True,True,True,9100
True,True,False,9101
True,True,False,9102
True,False,True,9103
True,True,True,9104
False,False,False,9105
True,True,False,9106
True,False,False,9107
True,False,False,9108
False,True,True,9109
False,True,True,9110
True,False,True,9111
True,False,False,9112
True,True,True,9113
False,True,False,9114
True,False,True,9115
True,False,True,9116
False,True,True,9117
True,True,False,9118
True,True,True,9119
False,False,False,9120
True,True,False,9121
False,False,True,9122
False,False,False,9123
False,True,True,9124
False,True,False,9125
False,False,True,9126
False,True,True,9127
False,True,True,9128
True,True,False,9129
True,True,False,9130
True,False,False,9131
True,True,True,9132
False,False,True,9133
False,False,False,9134
False,False,True,9135
False,True,False,9136
True,False,False,9137
False,False,True,9138
False,False,False,9139
False,False,False,9140
False,True,True,9141
False,False,False,9142
True,True,True,9143
True,True,True,9144
True,False,False,9145
False,True,True,9146
False,False,True,9147
True,False,True,9148
True,False,True,9149
False,True,False,9150
False,True,True,9151
False,True,True,9152
False,True,True,9153
False,False,False,9154
True,True,False,9155
True,True,False,9156
True,False,True,9157
True,True,False,9158
False,True,False,9159
True,False,False,9160
False,True,True,9161
False,False,True,9162
True,True,True,9163
True,True,False,9164
True,True,False,9165
False,False,True,9166
True,True,False,9167
False,False,True,9168
False,True,False,9169
True,False,False,9170
False,True,True,9171
True,False,False,9172
True,False,True,9173
False,False,False,9174
False,True,False,9175
True,True,True,9176
False,True,False,9177
True,False,False,9178
False,False,True,9179
True,True,False,9180
False,True,True,9181
False,False,True,9182
False,False,True,9183
False,False,False,9184
True,True,False,9185
False,False,False,9186
False,True,False,9187
False,False,True,9188
False,False,False,9189
True,False,True,9190
True,False,False,9191
False,True,True,9192
True,False,False,9193
True,False,False,9194
False,True,False,9195
True,False,False,9196
False,True,False,9197
False,False,True,9198
True,True,True,9199
False,True,False,9200
True,False,True,9201
False,True,False,9202
True,False,False,9203
False,True,False,9204
True,False,False,9205
True,True,True,9206
True,False,True,9207
True,False,True,9208
False,False,False,9209
False,True,False,9210
True,False,True,9211
True,True,False,9212
False,False,False,9213
True,False,False,9214
False,False,False,9215
False,False,False,9216
False,True,False,9217
False,True,False,9218
False,False,True,9219
False,False,False,9220
True,True,True,9221
False,False,False,9222
True,True,True,9223
False,True,True,9224
False,True,False,9225
False,False,True,9226
False,True,True,9227
True,False,True,9228
False,False,True,9229
True,True,False,9230
False,True,False,9231
False,False,True,9232
True,True,False,9233
False,False,False,9234
True,False,False,9235
True,True,True,9236
True,False,False,9237
False,True,False,9238
True,True,False,9239
True,True,True,9240
False,True,False,9241
False,True,False,9242
False,False,False,9243
True,False,False,9244
False,True,True,9245
True,True,False,9246
True,True,False,9247
True,True,False,9248
True,True,False,9249
False,False,False,9250
False,False,False,9251
True,False,True,9252
True,False,False,9253
False,True,False,9254
True,True,False,9255
False,False,False,9256
False,False,False,9257
True,True,False,9258
False,True,True,9259
False,True,True,9260
True,False,False,9261
False,True,False,9262
True,True,True,9263
False,False,True,9264
True,False,True,9265
True,False,False,9266
False,True,True,9267
False,False,False,9268
True,True,True,9269
True,False,False,9270
True,False,True,9271
True,True,True,9272
False,True,True,9273
True,False,False,9274
True,False,False,9275
False,False,False,9276
True,False,True,9277
False,True,False,9278
True,True,False,9279
True,True,True,9280
False,False,True,9281
True,False,True,9282
False,True,False,9283
True,False,False,9284
False,True,True,9285
False,True,True,9286
False,False,True,9287
False,True,False,9288
True,False,True,9289
True,True,True,9290
False,True,True,9291
False,True,True,9292
False,True,False,9293
True,True,False,9294
False,True,False,9295
True,False,True,9296
True,False,False,9297
False,True,True,9298
True,True,False,9299
False,False,False,9300
False,False,False,9301
False,True,False,9302
True,True,True,9303
False,False,False,9304
True,True,False,9305
False,False,True,9306
True,True,True,9307
False,False,True,9308
False,False,True,9309
True,True,True,9310
True,True,True,9311
False,True,True,9312
False,True,False,9313
True,True,True,9314
True,True,False,9315
True,True,True,9316
True,False,True,9317
False,False,False,9318
False,False,False,9319
False,True,False,9320
True,False,False,9321
False,True,False,9322
True,False,False,9323
True,False,True,9324
False,True,True,9325
True,False,True,9326
False,True,True,9327
True,True,False,9328
False,False,False,9329
True,False,True,9330
False,True,False,9331
False,False,False,9332
True,True,True,9333
True,True,True,9334
True,False,True,9335
True,False,True,9336
True,False,False,9337
False,True,True,9338
False,True,False,9339
True,False,True,9340
False,False,False,9341
True,False,True,9342
True,True,False,9343
False,False,False,9344
False,False,False,9345
True,False,False,9346
False,True,True,9347
True,True,True,9348
False,False,False,9349
False,True,True,9350
True,False,True,9351
False,False,True,9352
False,True,True,9353
True,True,False,9354
False,False,False,9355
True,True,False,9356
True,True,True,9357
False,False,False,9358
False,False,False,9359
True,True,False,9360
True,False,False,9361
True,False,True,9362
False,False,True,9363
True,False,False,9364
True,False,True,9365
True,False,False,9366
True,False,False,9367
False,True,True,9368
True,True,False,9369
True,False,True,9370
False,True,False,9371
False,True,False,9372
False,False,False,9373
True,True,True,9374
True,True,True,9375
True,False,True,9376
False,True,False,9377
True,True,True,9378
True,True,False,9379
False,False,False,9380
True,False,True,9381
False,False,False,9382
True,False,False,9383
False,False,False,9384
True,False,True,9385
False,True,False,9386
True,True,True,9387
False,True,False,9388
False,False,True,9389
False,False,False,9390
False,True,False,9391
False,False,False,9392
True,True,True,9393
False,False,False,9394
False,False,False,9395
False,False,True,9396
True,True,True,9397
False,False,True,9398
True,False,True,9399
True,True,False,9400
False,True,False,9401
False,True,False,9402
False,True,False,9403
True,False,False,9404
True,True,False,9405
False,True,True,9406
False,True,True,9407
False,False,False,9408
True,False,True,9409
False,True,True,9410
True,True,True,9411
True,False,True,9412
False,True,True,9413
False,False,False,9414
False,True,False,9415
False,True,True,9416
False,False,True,9417
False,False,True,9418
False,True,False,9419
True,True,True,9420
False,True,False,9421
True,True,True,9422
True,True,False,9423
False,False,False,9424
True,True,True,9425
False,True,True,9426
True,True,False,9427
True,True,True,9428
True,True,False,9429
True,True,True,9430
True,True,False,9431
False,True,False,9432
False,False,True,9433
False,True,True,9434
False,True,True,9435
True,False,False,9436
False,False,True,9437
True,False,True,9438
True,False,False,9439
False,False,True,9440
False,False,False,9441
True,False,False,9442
True,False,False,9443
False,False,True,9444
False,True,True,9445
True,False,False,9446
False,True,True,9447
False,True,True,9448
False,True,True,9449
True,False,True,9450
True,True,False,9451
True,False,True,9452
False,False,False,9453
True,False,False,9454
True,True,False,9455
True,True,True,9456
True,True,False,9457
False,False,False,9458
False,True,True,9459
False,True,False,9460
True,True,False,9461
True,False,False,9462
True,True,False,9463
True,False,True,9464
False,True,True,9465
False,False,False,9466
True,False,False,9467
True,False,True,9468
True,False,False,9469
False,True,False,9470
False,False,False,9471
False,False,False,9472
True,True,False,9473
True,True,True,9474
False,False,False,9475
False,True,True,9476
False,True,True,9477
False,False,False,9478
True,True,True,9479
False,True,True,9480
False,False,False,9481
False,False,True,9482
False,True,False,9483
False,False,True,9484
False,False,True,9485
True,False,False,9486
False,True,False,9487
False,True,False,9488
True,False,False,9489
True,True,True,9490
True,True,True,9491
True,False,False,9492
True,False,True,9493
True,False,True,9494
True,True,False,9495
True,False,False,9496
False,True,False,9497
True,False,True,9498
False,False,True,9499
True,False,False,9500
True,True,False,9501
False,True,True,9502
False,True,False,9503
True,True,True,9504
True,False,False,9505
False,False,False,9506
False,False,False,9507
True,True,True,9508
False,False,False,9509
True,True,False,9510
True,False,False,9511
False,False,True,9512
True,False,True,9513
False,False,True,9514
False,True,False,9515
True,False,False,9516
False,True,False,9517
False,False,True,9518
False,False,False,9519
True,False,False,9520
False,True,True,9521
True,True,False,9522
False,False,True,9523
True,False,True,9524
False,False,False,9525
True,True,True,9526
False,True,False,9527
False,False,False,9528
True,False,False,9529
True,False,True,9530
False,False,True,9531
False,True,False,9532
True,False,False,9533
True,True,True,9534
True,False,False,9535
True,False,False,9536
True,False,False,9537
True,True,True,9538
True,True,True,9539
True,False,True,9540
True,True,False,9541
True,True,True,9542
False,True,True,9543
True,False,True,9544
True,True,True,9545
True,True,False,9546
False,True,False,9547
True,True,False,9548
False,False,True,9549
False,True,True,9550
True,False,False,9551
True,True,False,9552
True,False,True,9553
True,False,True,9554
False,True,True,9555
True,False,False,9556
True,False,True,9557
False,False,True,9558
False,False,False,9559
False,False,True,9560
False,False,True,9561
False,False,True,9562
True,False,False,9563
False,True,False,9564
False,False,False,9565
False,True,False,9566
True,True,True,9567
True,False,False,9568
False,False,False,9569
False,True,True,9570
False,True,True,9571
True,False,False,9572
False,True,False,9573
False,False,False,9574
False,False,True,9575
True,True,False,9576
False,True,False,9577
True,True,True,9578
True,False,False,9579
False,True,True,9580
True,True,True,9581
False,True,True,9582
False,False,True,9583
False,True,False,9584
True,False,False,9585
False,False,False,9586
True,False,True,9587
True,False,False,9588
False,False,True,9589
False,False,False,9590
False,False,True,9591
False,True,True,9592
False,True,True,9593
False,False,True,9594
True,False,True,9595
False,True,True,9596
True,False,False,9597
True,True,True,9598
False,False,True,9599
False,True,True,9600
True,True,False,9601
False,True,True,9602
False,True,False,9603
True,False,True,9604
True,True,False,9605
False,False,True,9606
True,False,True,9607
False,True,False,9608
False,True,True,9609
True,True,False,9610
False,True,False,9611
True,False,False,9612
True,False,False,9613
True,True,False,9614
True,False,False,9615
False,True,False,9616
True,True,True,9617
False,False,False,9618
False,True,False,9619
False,True,False,9620
False,False,True,9621
True,False,True,9622
False,True,False,9623
False,True,True,9624
True,False,False,9625
False,True,True,9626
True,True,False,9627
False,False,False,9628
True,False,True,9629
True,False,True,9630
False,True,True,9631
True,False,True,9632
False,True,True,9633
False,True,False,9634
False,True,False,9635
True,False,True,9636
True,False,True,9637
False,True,True,9638
True,False,True,9639
True,False,True,9640
True,False,False,9641
True,False,True,9642
True,True,False,9643
True,True,True,9644
False,True,False,9645
True,True,True,9646
False,True,False,9647
False,True,True,9648
False,False,True,9649
True,True,False,9650
True,True,False,9651
False,True,False,9652
True,True,True,9653
True,False,False,9654
False,True,True,9655
False,False,False,9656
False,False,False,9657
True,False,True,9658
True,True,False,9659
False,True,False,9660
False,True,False,9661
False,False,True,9662
False,False,False,9663
True,False,False,9664
True,False,False,9665
True,True,True,9666
True,True,False,9667
True,False,True,9668
False,True,False,9669
True,True,True,9670
False,False,False,9671
True,True,False,9672
False,True,False,9673
True,False,False,9674
True,True,False,9675
True,True,True,9676
False,True,True,9677
False,False,True,9678
False,False,False,9679
True,False,True,9680
True,False,True,9681
False,False,False,9682
False,True,False,9683
True,False,True,9684
True,False,True,9685
True,False,False,9686
False,True,False,9687
True,True,False,9688
False,True,True,9689
True,True,False,9690
True,True,True,9691
False,False,True,9692
False,True,False,9693
False,False,True,9694
False,False,True,9695
True,False,False,9696
True,True,True,9697
True,False,False,9698
False,True,False,9699
True,False,False,9700
True,True,False,9701
True,True,False,9702
False,False,False,9703
True,False,False,9704
False,False,True,9705
True,False,False,9706
True,True,False,9707
False,False,False,9708
False,False,True,9709
True,True,True,9710
True,True,True,9711
True,False,True,9712
False,False,True,9713
True,False,False,9714
False,False,False,9715
True,True,True,9716
False,False,True,9717
False,True,True,9718
False,False,False,9719
False,True,False,9720
True,False,True,9721
True,False,True,9722
True,True,True,9723
True,False,False,9724
False,False,False,9725
False,False,False,9726
False,True,True,9727
False,True,False,9728
True,False,False,9729
False,False,False,9730
False,False,True,9731
True,True,False,9732
True,False,True,9733
True,False,False,9734
True,True,True,9735
True,False,False,9736
False,True,True,9737
False,True,False,9738
True,False,False,9739
False,True,True,9740
False,True,True,9741
False,False,True,9742
False,True,False,9743
True,False,True,9744
False,True,True,9745
False,False,True,9746
True,False,False,9747
False,False,True,9748
False,True,True,9749
False,False,True,9750
True,True,True,9751
False,True,True,9752
False,True,False,9753
False,False,False,9754
False,False,False,9755
False,True,True,9756
False,True,True,9757
False,False,True,9758
True,False,False,9759
True,False,False,9760
True,True,True,9761
False,False,False,9762
True,True,False,9763
True,False,False,9764
False,True,True,9765
False,False,True,9766
True,True,True,9767
False,True,False,9768
False,True,False,9769
False,False,True,9770
True,False,False,9771
True,False,False,9772
True,False,False,9773
True,False,True,9774
False,True,True,9775
False,True,False,9776
True,False,True,9777
True,True,True,9778
True,False,True,9779
False,False,True,9780
False,True,True,9781
True,True,True,9782
False,False,False,9783
False,False,False,9784
True,True,False,9785
True,False,True,9786
True,False,False,9787
False,False,False,9788
False,True,True,9789
True,False,False,9790
True,False,False,9791
False,False,False,9792
False,True,False,9793
True,True,True,9794
True,False,True,9795
True,False,False,9796
True,False,True,9797
True,False,False,9798
False,True,True,9799
False,False,True,9800
True,False,True,9801
False,False,False,9802
False,True,False,9803
True,True,False,9804
False,False,True,9805
True,False,True,9806
True,False,False,9807
True,False,False,9808
True,True,True,9809
False,True,False,9810
True,True,False,9811
True,False,False,9812
False,False,False,9813
False,True,False,9814
True,False,False,9815
True,True,True,9816
True,False,False,9817
True,False,False,9818
True,False,True,9819
False,True,False,9820
False,True,True,9821
True,True,True,9822
False,False,False,9823
True,True,True,9824
True,False,True,9825
False,False,False,9826
True,False,False,9827
True,True,False,9828
True,False,True,9829
False,True,False,9830
False,True,False,9831
True,False,False,9832
False,False,True,9833
False,True,True,9834
False,True,False,9835
False,False,False,9836
True,True,False,9837
True,True,False,9838
True,True,False,9839
True,True,False,9840
True,True,False,9841
True,False,False,9842
False,True,False,9843
True,True,True,9844
True,False,True,9845
True,False,True,9846
False,False,True,9847
True,False,False,9848
False,True,True,9849
True,False,True,9850
True,False,False,9851
False,True,True,9852
True,True,False,9853
True,True,False,9854
True,False,True,9855
False,True,True,9856
True,False,True,9857
False,True,False,9858
False,False,False,9859
False,True,False,9860
True,True,True,9861
False,True,True,9862
True,True,True,9863
True,True,True,9864
True,False,True,9865
True,False,True,9866
False,False,False,9867
True,False,True,9868
True,False,True,9869
False,False,True,9870
True,False,True,9871
True,True,True,9872
True,False,False,9873
True,True,True,9874
True,False,True,9875
True,False,True,9876
True,False,True,9877
False,False,False,9878
False,False,True,9879
False,True,True,9880
True,False,False,9881
False,False,False,9882
False,True,True,9883
False,True,True,9884
False,False,True,9885
False,True,True,9886
False,False,False,9887
False,True,True,9888
True,True,True,9889
True,True,False,9890
True,False,True,9891
False,True,False,9892
True,True,True,9893
False,True,False,9894
False,False,False,9895
True,True,False,9896
False,False,False,9897
True,True,True,9898
False,True,True,9899
False,False,False,9900
True,True,True,9901
False,True,False,9902
True,True,False,9903
False,True,True,9904
False,True,False,9905
False,False,True,9906
False,False,True,9907
True,True,False,9908
True,False,True,9909
True,True,False,9910
True,False,False,9911
True,True,False,9912
False,True,False,9913
True,False,False,9914
True,False,False,9915
False,True,False,9916
False,True,False,9917
True,False,False,9918
True,True,True,9919
True,False,True,9920
True,True,True,9921
False,False,False,9922
False,False,False,9923
False,True,False,9924
True,True,True,9925
False,False,True,9926
False,False,True,9927
False,True,True,9928
False,False,False,9929
True,False,False,9930
False,False,True,9931
True,False,False,9932
True,True,False,9933
False,True,True,9934
True,False,True,9935
False,True,True,9936
True,False,True,9937
False,False,False,9938
False,False,True,9939
False,False,True,9940
True,True,True,9941
True,True,False,9942
True,True,False,9943
True,True,True,9944
False,False,False,9945
False,False,False,9946
True,True,True,9947
False,True,True,9948
True,True,True,9949
True,True,False,9950
True,True,True,9951
True,True,False,9952
True,True,True,9953
True,True,False,9954
True,False,True,9955
True,True,True,9956
True,True,False,9957
True,False,True,9958
True,False,True,9959
True,False,True,9960
False,True,True,9961
False,False,False,9962
True,True,True,9963
False,False,False,9964
False,True,True,9965
False,False,False,9966
True,True,True,9967
False,False,True,9968
False,False,True,9969
True,False,True,9970
True,False,True,9971
True,False,True,9972
True,True,False,9973
False,False,False,9974
True,True,True,9975
True,True,False,9976
True,False,False,9977
False,True,True,9978
False,False,True,9979
False,True,True,9980
False,False,True,9981
True,True,False,9982
False,False,False,9983
True,True,False,9984
False,True,False,9985
True,True,True,9986
False,True,True,9987
True,True,True,9988
True,True,True,9989
False,False,True,9990
False,False,True,9991
False,True,False,9992
False,False,True,9993
False,False,False,9994
True,False,False,9995
False,False,False,9996
False,False,True,9997
True,False,True,9998
False,False,True,9999
True,False,False,10000
True,True,True,10001
False,False,True,10002
True,False,False,10003
False,False,False,10004
True,False,False,10005
True,True,False,10006
True,True,False,10007
False,True,True,10008
True,False,False,10009
False,True,True,10010
False,True,False,10011
False,True,True,10012
False,False,False,10013
True,False,True,10014
False,False,True,10015
True,False,False,10016
True,False,False,10017
True,True,False,10018
False,False,False,10019
False,False,False,10020
False,False,False,10021
False,False,True,10022
False,False,True,10023
False,False,False,10024
False,False,True,10025
True,True,True,10026
True,False,False,10027
True,True,True,10028
False,True,False,10029
True,True,False,10030
False,False,False,10031
True,True,True,10032
False,False,True,10033
True,False,False,10034
False,False,True,10035
True,False,True,10036
False,False,True,10037
True,True,True,10038
True,False,True,10039
True,False,True,10040
False,True,False,10041
False,False,False,10042
True,True,False,10043
False,True,False,10044
False,False,False,10045
False,True,True,10046
True,False,True,10047
False,True,True,10048
True,True,True,10049
False,True,False,10050
True,True,False,10051
True,False,True,10052
True,False,True,10053
False,True,False,10054
True,True,False,10055
True,True,False,10056
False,True,True,10057
True,False,False,10058
False,True,True,10059
True,True,False,10060
True,False,False,10061
True,True,False,10062
True,False,False,10063
True,False,True,10064
True,False,True,10065
True,True,True,10066
True,True,True,10067
True,True,False,10068
True,False,False,10069
True,True,False,10070
True,False,False,10071
False,True,False,10072
True,True,False,10073
True,False,True,10074
False,False,False,10075
True,True,True,10076
False,False,False,10077
False,True,True,10078
True,True,False,10079
False,False,False,10080
False,True,True,10081
False,True,True,10082
False,True,False,10083
False,False,False,10084
True,False,False,10085
False,False,False,10086
False,False,True,10087
True,True,True,10088
False,True,False,10089
False,True,False,10090
False,True,True,10091
False,False,False,10092
True,True,False,10093
True,False,True,10094
False,False,True,10095
True,True,False,10096
True,False,True,10097
True,False,False,10098
False,False,False,10099
False,True,True,10100
False,True,False,10101
True,False,False,10102
False,True,True,10103
True,False,True,10104
True,False,True,10105
True,True,False,10106
True,True,False,10107
True,True,True,10108
False,True,True,10109
True,True,True,10110
False,False,False,10111
False,True,False,10112
True,True,True,10113
False,True,True,10114
True,True,False,10115
False,True,True,10116
False,True,False,10117
True,True,True,10118
False,False,False,10119
False,True,False,10120
True,False,False,10121
False,False,False,10122
True,True,True,10123
True,True,False,10124
False,True,False,10125
True,False,True,10126
True,False,True,10127
True,True,False,10128
True,False,True,10129
True,True,True,10130
False,True,False,10131
False,False,True,10132
True,True,True,10133
True,True,True,10134
True,True,True,10135
False,True,True,10136
True,True,True,10137
True,False,True,10138
False,False,True,10139
True,True,False,10140
True,False,True,10141
False,True,False,10142
False,True,False,10143
True,False,False,10144
False,True,False,10145
True,False,True,10146
True,False,True,10147
False,False,True,10148
False,False,True,10149
False,False,False,10150
True,False,False,10151
True,False,True,10152
True,False,True,10153
True,False,False,10154
False,True,True,10155
False,False,True,10156
False,True,True,10157
False,True,False,10158
True,False,True,10159
False,False,True,10160
False,True,False,10161
True,False,True,10162
False,True,False,10163
True,False,False,10164
False,True,True,10165
False,False,False,10166
True,True,False,10167
True,True,False,10168
True,False,True,10169
True,False,False,10170
False,False,False,10171
False,False,False,10172
False,False,False,10173
False,True,False,10174
False,False,True,10175
True,False,True,10176
False,False,True,10177
True,True,False,10178
True,False,True,10179
True,True,False,10180
False,False,False,10181
True,True,False,10182
True,False,True,10183
True,False,False,10184
False,True,True,10185
False,False,True,10186
False,False,False,10187
True,True,True,10188
True,True,False,10189
False,False,False,10190
True,False,True,10191
True,False,True,10192
True,True,True,10193
True,False,True,10194
True,True,False,10195
False,False,True,10196
False,False,False,10197
False,True,True,10198
True,False,False,10199
False,False,False,10200
True,True,True,10201
True,False,False,10202
False,True,True,10203
False,True,False,10204
True,True,False,10205
False,False,True,10206
False,True,True,10207
False,True,False,10208
False,True,True,10209
True,True,False,10210
False,True,False,10211
False,True,False,10212
False,True,False,10213
True,True,True,10214
True,True,True,10215
True,True,False,10216
False,True,False,10217
False,False,True,10218
True,True,True,10219
False,False,False,10220
False,True,False,10221
True,True,False,10222
True,False,True,10223
True,False,True,10224
True,False,False,10225
True,False,True,10226
True,False,False,10227
True,False,True,10228
True,False,False,10229
True,False,False,10230
True,False,True,10231
False,True,False,10232
True,False,True,10233
True,False,True,10234
True,True,False,10235
True,True,False,10236
False,False,False,10237
True,False,False,10238
True,True,False,10239
True,False,True,10240
True,True,False,10241
True,True,False,10242
True,False,False,10243
False,True,True,10244
False,False,False,10245
False,False,False,10246
False,False,True,10247
False,False,False,10248
True,True,False,10249
False,True,False,10250
True,True,False,10251
True,True,False,10252
False,True,False,10253
True,True,True,10254
True,True,True,10255
True,False,False,10256
False,True,True,10257
False,True,False,10258
True,True,False,10259
False,False,True,10260
False,True,True,10261
False,False,False,10262
True,False,False,10263
False,False,True,10264
True,False,False,10265
True,False,True,10266
True,True,False,10267
True,False,True,10268
True,True,True,10269
True,True,False,10270
False,False,True,10271
True,False,False,10272
True,False,False,10273
True,False,False,10274
True,False,False,10275
False,True,False,10276
False,True,True,10277
True,False,True,10278
True,True,True,10279
True,True,True,10280
True,True,True,10281
True,False,False,10282
True,True,True,10283
False,False,True,10284
True,True,True,10285
True,False,False,10286
True,False,True,10287
False,True,False,10288
False,True,True,10289
True,False,False,10290
True,False,True,10291
True,True,False,10292
True,True,True,10293
False,False,False,10294
True,True,False,10295
False,True,False,10296
True,False,False,10297
True,False,False,10298
True,True,False,10299
True,False,False,10300
False,False,True,10301
False,False,False,10302
False,False,True,10303
False,True,False,10304
False,True,True,10305
True,False,False,10306
True,False,True,10307
True,True,True,10308
True,True,True,10309
False,True,False,10310
True,False,False,10311
False,False,False,10312
True,True,False,10313
True,True,True,10314
True,True,False,10315
False,True,True,10316
False,True,False,10317
True,True,True,10318
True,False,False,10319
False,False,True,10320
False,False,False,10321
True,False,True,10322
False,False,True,10323
True,False,True,10324
True,True,True,10325
True,False,False,10326
False,False,True,10327
True,False,True,10328
True,True,False,10329
False,False,True,10330
True,False,True,10331
True,True,True,10332
True,False,False,10333
False,True,True,10334
True,True,True,10335
True,True,True,10336
False,False,False,10337
False,True,False,10338
False,True,False,10339
False,False,False,10340
True,False,False,10341
True,False,True,10342
True,False,False,10343
False,False,False,10344
False,True,True,10345
False,True,False,10346
True,True,True,10347
False,True,False,10348
True,False,True,10349
True,True,True,10350
True,True,False,10351
True,False,True,10352
False,False,False,10353
True,True,True,10354
False,True,True,10355
False,True,False,10356
False,True,False,10357
True,False,False,10358
True,False,True,10359
False,True,True,10360
True,True,True,10361
False,True,False,10362
True,False,True,10363
False,True,True,10364
True,False,True,10365
False,True,True,10366
True,False,False,10367
True,False,False,10368
False,True,True,10369
True,True,False,10370
True,False,False,10371
False,True,False,10372
False,False,False,10373
False,False,True,10374
False,False,False,10375
True,False,False,10376
False,True,True,10377
True,True,True,10378
True,True,True,10379
True,False,True,10380
True,False,True,10381
True,True,True,10382
False,True,True,10383
True,False,True,10384
True,True,True,10385
True,True,True,10386
True,False,False,10387
True,False,False,10388
False,False,True,10389
False,False,True,10390
False,False,False,10391
False,False,True,10392
True,False,True,10393
True,True,True,10394
True,True,False,10395
True,False,False,10396
False,False,False,10397
True,True,True,10398
False,False,False,10399
False,True,False,10400
True,True,True,10401
True,True,False,10402
False,True,False,10403
False,True,False,10404
True,True,False,10405
True,True,True,10406
True,False,True,10407
True,False,True,10408
True,False,False,10409
False,True,True,10410
False,False,False,10411
False,True,True,10412
True,False,False,10413
False,True,True,10414
False,True,True,10415
False,True,False,10416
False,False,True,10417
True,False,False,10418
False,False,True,10419
False,True,False,10420
True,True,False,10421
True,False,False,10422
True,True,True,10423
False,False,False,10424
True,False,True,10425
False,False,True,10426
True,False,True,10427
False,False,True,10428
False,True,True,10429
False,False,True,10430
False,False,True,10431
False,True,True,10432
False,False,True,10433
False,False,False,10434
True,True,False,10435
True,False,True,10436
False,False,True,10437
False,True,False,10438
True,False,False,10439
True,False,False,10440
False,True,False,10441
False,True,True,10442
True,True,True,10443
False,True,False,10444
True,False,False,10445
True,True,False,10446
False,False,False,10447
True,True,False,10448
True,False,True,10449
False,True,False,10450
False,False,False,10451
False,True,False,10452
True,True,True,10453
False,True,True,10454
False,True,False,10455
True,True,True,10456
True,True,False,10457
True,True,True,10458
True,True,True,10459
False,False,True,10460
False,False,False,10461
False,False,False,10462
False,True,True,10463
True,False,False,10464
True,True,True,10465
False,False,True,10466
False,False,False,10467
True,True,True,10468
False,False,True,10469
False,True,False,10470
False,False,True,10471
True,True,False,10472
False,False,True,10473
False,True,True,10474
True,False,True,10475
False,False,True,10476
False,True,False,10477
False,True,True,10478
False,False,True,10479
False,False,False,10480
True,False,True,10481
False,True,True,10482
False,False,False,10483
False,True,False,10484
True,False,True,10485
False,True,False,10486
False,True,False,10487
True,False,False,10488
True,True,True,10489
True,False,False,10490
True,False,True,10491
True,False,True,10492
False,False,True,10493
False,True,True,10494
False,False,False,10495
True,True,False,10496
False,False,True,10497
True,False,True,10498
True,True,True,10499
False,False,False,10500
False,True,False,10501
False,False,False,10502
False,False,True,10503
True,True,False,10504
False,False,False,10505
True,False,True,10506
True,True,True,10507
True,False,False,10508
False,False,True,10509
True,False,False,10510
True,True,True,10511
True,False,True,10512
True,False,True,10513
False,False,True,10514
True,True,True,10515
False,False,False,10516
False,False,True,10517
True,True,False,10518
False,False,False,10519
True,True,False,10520
True,True,True,10521
True,False,True,10522
False,True,False,10523
